record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
17,BART Denoising Sequence-to-Sequence Pre-training for Natural Language Generation Translation and Comprehension,Archival published,Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,https://doi.org/10.18653/v1/2020.acl-main.703,crossref:doi,1.0,"BART: Denoising Sequence-to-Sequence Pre-training for Natural Language Generation, Translation, and Comprehension",Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,proceedings-article,2020,10.18653/v1/2020.acl-main.703,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 7871-7880 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics',OK_ARCHIVAL,
65,Benchmarking Multimodal Retrieval Augmented Generation with Dynamic VQA Dataset and Self-Adaptive Planning Agent,Archival accepted,International Conference on Learning Representations (ICLR 2025),https://openreview.net/forum?id=VvDEuyVXkG,openalex:title,1.0,Benchmarking Multimodal Retrieval Augmented Generation with Dynamic VQA Dataset and Self-adaptive Planning Agent,,preprint,2024,10.48550/arxiv.2411.02937,https://openalex.org/W4404354192,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
114,An LLM Compiler for Parallel Function Calling,Archival published,"Proceedings of the 41st International Conference on Machine Learning (ICML 2024), PMLR 235, pages 24370-24391",https://proceedings.mlr.press/v235/kim24y.html,openalex:title,1.0,An LLM Compiler for Parallel Function Calling,,preprint,2023,10.48550/arxiv.2312.04511,https://openalex.org/W4389500120,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
162,OS Agents: A Survey on MLLM-based Agents for General Computing Devices Use,Archival published,Proceedings of the 63rd Annual Meeting of the Association for Computational Linguistics,arXiv:2412.04453,crossref:title,1.0,OS Agents: A Survey on MLLM-Based Agents for General Computing Devices Use,,posted-content,2024,10.20944/preprints202412.2294.v1,,openalex:title | crossref:title,2,0,0,,crossref:title: crossref type=posted-content (preprint),DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
210,Playing NetHack with LLMs: Potential & Limitations as Zero-Shot Agents,Archival published,"2024 IEEE Conference on Games (CoG 2024), pages 1–8",https://doi.org/10.1109/CoG60054.2024.10645630,crossref:doi,0.971,Playing NetHack with LLMs: Potential &amp; Limitations as Zero-Shot Agents,2024 IEEE Conference on Games (CoG),proceedings-article,2024,10.1109/cog60054.2024.10645630,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.1109 (IEEE) | openalex:doi: pages 1-8 | crossref:doi: crossref type=proceedings-article venue='2024 IEEE Conference on Games (CoG)',OK_ARCHIVAL,
258,Open Data Synthesis for Deep Research,Preprint/technical report,arXiv preprint arXiv:2509.00375,,openalex:title,1.0,Open Data Synthesis For Deep Research,,preprint,2025,10.48550/arxiv.2509.00375,https://openalex.org/W4416683608,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
308,ChatShop: Interactive Information Seeking with Language Agents,Preprint/technical report,arXiv preprint,,openalex:title,1.0,ChatShop: Interactive Information Seeking with Language Agents,,preprint,2024,10.48550/arxiv.2404.09911,https://openalex.org/W4394868250,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
356,AgentRewardBench Evaluating Automatic Evaluations of Web Agent Trajectories,Archival published,COLM,,openalex:title,1.0,AgentRewardBench: Evaluating Automatic Evaluations of Web Agent Trajectories,,preprint,2025,10.48550/arxiv.2504.08942,https://openalex.org/W4415154343,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
404,OdysseyBench: Evaluating LLM Agents on Long-Horizon Complex Office Application Workflows,Preprint/technical report,arXiv (ICLR 2026 submission withdrawn),2508.09124,datacite:arxiv,1.0,OdysseyBench: Evaluating LLM Agents on Long-Horizon Complex Office Application Workflows,arXiv,Preprint,2025,10.48550/arxiv.2508.09124,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2508.09124,OK_PREPRINT,
454,Prune4Web: DOM Tree Pruning Programming for Web Agent,Archival published,Proceedings of AAAI,https://doi.org/10.1609/aaai.v40i41.40772,crossref:doi,1.0,Prune4Web: DOM Tree Pruning Programming for Web Agent,Proceedings of the AAAI Conference on Artificial Intelligence,journal-article,2026,10.1609/aaai.v40i41.40772,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: location[conference]='Proceedings of the AAAI Conference on Artificial Intelligence' | openalex:doi: DOI prefix 10.1609 (AAAI) | openalex:doi: pages 34710-34718 | crossref:doi: crossref type=journal-article venue='Proceedings of the AAAI Conference on Artificial Intelligence',OK_ARCHIVAL,
