record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
48,Random-Access Infinite Context Length for Transformers,Archival published,"Advances in Neural Information Processing Systems 36 (NeurIPS 2023), Main Conference Track",https://proceedings.neurips.cc/paper_files/paper/2023/hash/ab05dc8bf36a9f66edbff6992ec86f56-Abstract-Conference.html,crossref:title,1.0,Random-Access Infinite Context Length for Transformers,Advances in Neural Information Processing Systems 36,proceedings-article,2023,10.52202/075280-2378,,openalex:title | crossref:title,2,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 54567-54585 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 36',OK_ARCHIVAL,
97,RestGPT Connecting Large Language Models with Real-World RESTful APIs,Preprint/technical report,arXiv / preprint,,openalex:title,1.0,RestGPT: Connecting Large Language Models with Real-World RESTful APIs,,preprint,2023,10.48550/arxiv.2306.06624,https://openalex.org/W4380552023,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
145,Zep A Temporal Knowledge Graph Architecture for Agent Memory,Preprint/technical report,arXiv / technical report,,openalex:title,1.0,Zep: A Temporal Knowledge Graph Architecture for Agent Memory,,preprint,2025,10.48550/arxiv.2501.13956,https://openalex.org/W4406840428,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
193,LLaMA-Rider: Spurring Large Language Models to Explore the Open World,Archival published,"Findings of the Association for Computational Linguistics: NAACL 2024, pages 4705-4724",https://doi.org/10.18653/v1/2024.findings-naacl.292,crossref:doi,1.0,LLaMA-Rider: Spurring Large Language Models to Explore the Open World,Findings of the Association for Computational Linguistics: NAACL 2024,proceedings-article,2024,10.18653/v1/2024.findings-naacl.292,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 4705-4724 | crossref:doi: crossref type=proceedings-article venue='Findings of the Association for Computational Linguistics: NAACL 2024',OK_ARCHIVAL,
241,Agents Are Not Enough,Preprint/technical report,"arXiv (marked ""under review"")",2412.16241,crossref:title,1.0,Agents Are Not Enough,Computer,journal-article,2025,10.1109/mc.2025.3575829,,datacite:arxiv | openalex:arxiv | openalex:title | crossref:title,4,2,2,,openalex:title: location[journal]='Computer' | openalex:title: DOI prefix 10.1109 (IEEE) | openalex:title: pages 87-92 | crossref:title: crossref type=journal-article venue='Computer',UPGRADE,register 'Preprint/technical report'; strong archival evidence 'Computer'
289,Agent S An Open Agentic Framework that Uses Computers Like a Human,Archival published,International Conference on Learning Representations,arXiv:2410.08164,datacite:arxiv,1.0,Agent S: An Open Agentic Framework that Uses Computers Like a Human,arXiv,Preprint,2024,10.48550/arxiv.2410.08164,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2410.08164,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
339,VisualWebArena: Evaluating Multimodal Agents on Realistic Visually Grounded Web Tasks,Archival published,Proceedings of ACL (Long Papers),https://doi.org/10.18653/v1/2024.acl-long.50,crossref:doi,0.93,VisualWebArena: Evaluating Multimodal Agents on Realistic Visual Web Tasks,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),proceedings-article,2024,10.18653/v1/2024.acl-long.50,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 881-905 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)',OK_ARCHIVAL,
387,VideoWebArena Evaluating Long Context Multimodal Agents with Video Understanding Web Tasks,Archival published,ICLR 2025,"proceedings.iclr.cc (2025, OpenReview unDQOUah0F); 2410.19100",datacite:arxiv,1.0,VideoWebArena: Evaluating Long Context Multimodal Agents with Video Understanding Web Tasks,arXiv,Preprint,2024,10.48550/arxiv.2410.19100,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2410.19100,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
436,UNDERSTANDING HTML WITH LARGE LANGUAGE,Archival published,Findings of EMNLP,https://doi.org/10.18653/v1/2023.findings-emnlp.185,crossref:doi,0.916,Understanding HTML with Large Language Models,Findings of the Association for Computational Linguistics: EMNLP 2023,proceedings-article,2023,10.18653/v1/2023.findings-emnlp.185,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 2803-2821 | crossref:doi: crossref type=proceedings-article venue='Findings of the Association for Computational Linguistics: EMNLP 2023',VENUE_MISMATCH,register 'Findings of EMNLP' vs external archival venues ['Findings of the Association for Computational Linguistics: EMNLP 2023']
485,WebCoT Enhancing Web Agent Reasoning by Reconstructing Chain-of-Thought in Reflection Branching and Rollback,Archival published,Findings of EMNLP,arXiv:2505.20013,crossref:title,1.0,"WebCoT: Enhancing Web Agent Reasoning by Reconstructing Chain-of-Thought in Reflection, Branching, and Rollback",Findings of the Association for Computational Linguistics: EMNLP 2025,proceedings-article,2025,10.18653/v1/2025.findings-emnlp.276,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title | openalex:title | crossref:title,6,2,2,,openalex:title: DOI prefix 10.18653 (ACL Anthology) | openalex:title: pages 5155-5173 | crossref:title: crossref type=proceedings-article venue='Findings of the Association for Computational Linguistics: EMNLP 2025',VENUE_MISMATCH,register 'Findings of EMNLP' vs external archival venues ['Findings of the Association for Computational Linguistics: EMNLP 2025']
533,WebEvolver Enhancing Web Agent Self-Improvement with Coevolving World Model,Archival published,Proceedings of EMNLP,https://doi.org/10.18653/v1/2025.emnlp-main.454,crossref:doi,0.993,WebEvolver: Enhancing Web Agent Self-Improvement with Co-evolving World Model,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,proceedings-article,2025,10.18653/v1/2025.emnlp-main.454,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 8970-8986 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing',OK_ARCHIVAL,
582,Group-in-Group Policy Optimization for LLM Agent Training,Archival published,NeurIPS 2025,"proceedings.neurips.cc (2025, OpenReview QXEhBMNrCW); 2505.10978",crossref:title,1.0,Group-in-Group Policy Optimization for LLM Agent Training,Advances in Neural Information Processing Systems 38,proceedings-article,2025,10.52202/085713-1544,,datacite:arxiv | openalex:title | crossref:title,3,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 51797-51830 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 38',OK_ARCHIVAL,
630,ExpSeek: Self-Triggered Experience Seeking for Web Agents,Preprint/technical report,—,https://arxiv.org/abs/2601.08605; arXiv:2601.08605,crossref:title,1.0,ExpSeek: Self-Triggered Experience Seeking for Web Agents,Findings of the Association for Computational Linguistics: ACL 2026,proceedings-article,2026,10.18653/v1/2026.findings-acl.1462,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title | openalex:title | crossref:title,6,2,2,,openalex:title: DOI prefix 10.18653 (ACL Anthology) | openalex:title: pages 29255-29283 | crossref:title: crossref type=proceedings-article venue='Findings of the Association for Computational Linguistics: ACL 2026',UPGRADE,register 'Preprint/technical report'; strong archival evidence 'Findings of the Association for Computational Linguistics: ACL 2026'
678,BrowseMaster: Towards Scalable Web Browsing via Tool-Augmented Programmatic Agent Pair,Preprint/technical report,arXiv preprint arXiv:2508.09129,,openalex:title,1.0,BrowseMaster: Towards Scalable Web Browsing via Tool-Augmented Programmatic Agent Pair,,preprint,2025,10.48550/arxiv.2508.09129,https://openalex.org/W4416869997,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
726,WebAgentGuard: A Reasoning-Driven Guard Model for Detecting Prompt Injection Attacks in Web Agents,Preprint/technical report,arXiv preprint arXiv:2506.15996,https://doi.org/10.48550/arXiv.2506.15996,openalex:title,1.0,WebAgentGuard: A Reasoning-Driven Guard Model for Detecting Prompt Injection Attacks in Web Agents,,preprint,2026,,https://openalex.org/W7154655956,openalex:title | openalex:title,2,0,0,openalex:doi: title mismatch 0.277 -> Impact of gas/liquid phase change of CO$_2$ during injection for sequestration,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
774,From Prompt Injections to Protocol Exploits: Threats in LLM-Powered AI Agents Workflows,Archival accepted,,,crossref:title,1.0,From prompt injections to protocol exploits: Threats in LLM-powered AI agents workflows,ICT Express,journal-article,2026,10.1016/j.icte.2025.12.001,,openalex:title | openalex:title | crossref:title,3,3,3,,openalex:title: DOI prefix 10.1016 (Elsevier) | openalex:title: location[journal]='ICT Express' | openalex:title: pages 353-383 | crossref:title: crossref type=journal-article venue='ICT Express',VENUE_MISSING,register venue blank; archival venue 'ICT Express'
