record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
37,Qwen2.5-VL Technical Report,Preprint/technical report,arXiv preprint arXiv:2502.13923,arXiv:2502.13923,datacite:arxiv,1.0,Qwen2.5-VL Technical Report,arXiv,Preprint,2025,10.48550/arxiv.2502.13923,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title,4,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2502.13923,OK_PREPRINT,
85,API-Bank: A Comprehensive Benchmark for Tool-Augmented LLMs,Archival published,EMNLP 2023,https://doi.org/10.18653/v1/2023.emnlp-main.187,crossref:doi,1.0,API-Bank: A Comprehensive Benchmark for Tool-Augmented LLMs,Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing,proceedings-article,2023,10.18653/v1/2023.emnlp-main.187,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 3102-3116 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing',OK_ARCHIVAL,
134,Mobile-Agent-v2 Mobile Device Operation Assistant with Effective Navigation via Multi-Agent Collaboration,Preprint/technical report,arXiv / preprint,,crossref:title,1.0,Mobile-Agent-v2: Mobile Device Operation Assistant with Effective Navigation via Multi-Agent Collaboration,Advances in Neural Information Processing Systems 37,proceedings-article,2024,10.52202/079017-0088,,openalex:title | openalex:title | crossref:title,3,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 2686-2710 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 37',UPGRADE,register 'Preprint/technical report'; strong archival evidence 'Advances in Neural Information Processing Systems 37'
182,Language Models Meet World Models: Embodied Experiences Enhance Language Models,Archival published,"Advances in Neural Information Processing Systems 36 (NeurIPS 2023), Main Conference Track",https://proceedings.neurips.cc/paper_files/paper/2023/hash/ee6630dcbcff857026e474fc857aa9f0-Abstract-Conference.html,crossref:title,1.0,Language Models Meet World Models: Embodied Experiences Enhance Language Models,Advances in Neural Information Processing Systems 36,proceedings-article,2023,10.52202/075280-3295,,openalex:title | openalex:title | crossref:title,3,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 75392-75412 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 36',OK_ARCHIVAL,
230,Planning in the Dark: LLM-Symbolic Planning Pipeline without Experts,Archival published,"Proceedings of the AAAI Conference on Artificial Intelligence, Vol. 39, No. 25",https://doi.org/10.1609/aaai.v39i25.34855,crossref:doi,1.0,Planning in the Dark: LLM-Symbolic Planning Pipeline Without Experts,Proceedings of the AAAI Conference on Artificial Intelligence,journal-article,2025,10.1609/aaai.v39i25.34855,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: location[conference]='Proceedings of the AAAI Conference on Artificial Intelligence' | openalex:doi: DOI prefix 10.1609 (AAAI) | openalex:doi: pages 26542-26550 | crossref:doi: crossref type=journal-article venue='Proceedings of the AAAI Conference on Artificial Intelligence',OK_ARCHIVAL,
278,StructMem: Structured Memory for Long-Horizon Behavior in LLMs,Preprint/technical report,arXiv preprint arXiv:2604.21748,,crossref:title,1.0,StructMem: Structured Memory for Long-Horizon Behavior in LLMs,Proceedings of the 64th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),proceedings-article,2026,10.18653/v1/2026.acl-short.12,,openalex:title | openalex:title | openalex:title | openalex:title | crossref:title,5,2,2,,openalex:title: DOI prefix 10.18653 (ACL Anthology) | openalex:title: pages 122-146 | crossref:title: crossref type=proceedings-article venue='Proceedings of the 64th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)',UPGRADE,register 'Preprint/technical report'; strong archival evidence 'Proceedings of the 64th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)'
328,OPENCUA: Open Foundations for Computer-Use Agents,Archival published,Advances in NeurIPS,arXiv:2508.09123,crossref:title,1.0,OpenCUA: Open Foundations for Computer-Use Agents,Advances in Neural Information Processing Systems 38,proceedings-article,2025,10.52202/085713-4669,,datacite:arxiv | openalex:title | crossref:title,3,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 155016-155066 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 38',OK_ARCHIVAL,
376,-bench A Benchmark for Tool-Agent-User Interaction in Real-World Domains,Archival published,International Conference on Learning Representations,arXiv:2406.12045,datacite:arxiv,1.0,$τ$-bench: A Benchmark for Tool-Agent-User Interaction in Real-World Domains,arXiv,Preprint,2024,10.48550/arxiv.2406.12045,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2406.12045,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
424,Ego2Web: A Web Agent Benchmark Grounded in Egocentric Videos,Archival published,CVPR 2026 (CVF Open Access),https://openaccess.thecvf.com/CVPR2026; 2603.22529,datacite:arxiv,1.0,Ego2Web: A Web Agent Benchmark Grounded in Egocentric Videos,arXiv,Preprint,2026,10.48550/arxiv.2603.22529,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title,4,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2603.22529,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
474,MGA: Memory-Driven GUI Agent for Observation-Centric Interaction,Preprint/technical report,,2510.24168,datacite:arxiv,1.0,MGA: Memory-Driven GUI Agent for Observation-Centric Interaction,arXiv,Preprint,2025,10.48550/arxiv.2510.24168,,datacite:arxiv,1,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2510.24168,OK_PREPRINT,
