record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
47,AlpacaFarm: A Simulation Framework for Methods that Learn from Human Feedback,Archival published,"Advances in Neural Information Processing Systems 36 (NeurIPS 2023), Main Conference Track",https://proceedings.neurips.cc/paper_files/paper/2023/hash/5fc47800ee5b30b8777fdd30abcaaf3b-Abstract-Conference.html,crossref:title,1.0,AlpacaFarm: A Simulation Framework for Methods that Learn from Human Feedback,Advances in Neural Information Processing Systems 36,proceedings-article,2023,10.52202/075280-1308,,openalex:title | openalex:title | crossref:title,3,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 30039-30069 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 36',OK_ARCHIVAL,
96,Reasoning with Language Model is Planning with World Model,Archival published,"Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing, pages 8154-8173",https://doi.org/10.18653/v1/2023.emnlp-main.507,crossref:doi,1.0,Reasoning with Language Model is Planning with World Model,Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing,proceedings-article,2023,10.18653/v1/2023.emnlp-main.507,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 8154-8173 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing',OK_ARCHIVAL,
144,Large Action Models: From Inception to Implementation,Preprint/technical report,arXiv / survey,,openalex:title,1.0,Large Action Models: From Inception to Implementation,,preprint,2024,10.48550/arxiv.2412.10047,https://openalex.org/W4405433444,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
192,Lemur: Harmonizing Natural Language and Code for Language Agents,Archival published,"The Twelfth International Conference on Learning Representations (ICLR 2024), Spotlight",https://openreview.net/forum?id=hNhwSmtXRh,openalex:title,1.0,Lemur: Harmonizing Natural Language and Code for Language Agents,,preprint,2023,10.48550/arxiv.2310.06830,https://openalex.org/W4387561532,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
240,A Collaborative Multi-Agent Approach to Retrieval-Augmented Generation Across Diverse Data,Preprint/technical report,arXiv,2412.05838,datacite:arxiv,1.0,A Collaborative Multi-Agent Approach to Retrieval-Augmented Generation Across Diverse Data,arXiv,Preprint,2024,10.48550/arxiv.2412.05838,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2412.05838,OK_PREPRINT,
288,AutoWebGLM: Bootstrap and Reinforce a Large Language Model-Based Web Navigating Agent,Archival published,Proceedings of ACM SIGKDD,https://doi.org/10.1145/3637528.3671620,crossref:doi,0.833,AutoWebGLM: A Large Language Model-based Web Navigating Agent,Proceedings of the 30th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,proceedings-article,2024,10.1145/3637528.3671620,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.1145 (ACM) | openalex:doi: pages 5295-5306 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 30th ACM SIGKDD Conference on Knowledge Discovery and Data Mining',OK_ARCHIVAL,
338,WebArena: A Realistic Web Environment for Building Autonomous Agents,Archival published,International Conference on Learning Representations,,unresolved,,,,,,,,,0,0,0,,,NO_MATCH,"no title-consistent match in DataCite, OpenAlex, Crossref, or DBLP; verify manually"
386,Evaluating Cultural and Social Awareness of LLM Web Agents,Archival published,Findings of the Association for Computational Linguistics: NAACL 2025,arXiv:2410.23252,crossref:title,1.0,Evaluating Cultural and Social Awareness of LLM Web Agents,Findings of the Association for Computational Linguistics: NAACL 2025,proceedings-article,2025,10.18653/v1/2025.findings-naacl.222,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title | crossref:title,5,2,2,,openalex:title: DOI prefix 10.18653 (ACL Anthology) | openalex:title: pages 3978-4005 | crossref:title: crossref type=proceedings-article venue='Findings of the Association for Computational Linguistics: NAACL 2025',OK_ARCHIVAL,
435,MarkupLM: Pre-training of Text and Markup Language for Visually-rich Document Understanding,Archival published,Proceedings of ACL (Long Papers),https://doi.org/10.18653/v1/2022.acl-long.420,crossref:doi,1.0,MarkupLM: Pre-training of Text and Markup Language for Visually Rich Document Understanding,Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),proceedings-article,2022,10.18653/v1/2022.acl-long.420,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: location[conference]='Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)' | openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 6078-6087 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)',OK_ARCHIVAL,
484,WebDreamer: Is Your LLM Secretly a World Model of the Internet Model-Based Planning for Web Agents,Archival published,TMLR,arXiv:2411.06559,datacite:arxiv,0.94,Is Your LLM Secretly a World Model of the Internet? Model-Based Planning for Web Agents,arXiv,Preprint,2024,10.48550/arxiv.2411.06559,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2411.06559,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
