record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
29,Llama 2: Open Foundation and Fine-Tuned Chat Models,Preprint/technical report,arXiv preprint arXiv:2307.09288,arXiv:2307.09288,datacite:arxiv,1.0,Llama 2: Open Foundation and Fine-Tuned Chat Models,arXiv,Preprint,2023,10.48550/arxiv.2307.09288,,datacite:arxiv,1,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2307.09288,OK_PREPRINT,
77,TALM Tool Augmented Language Models,Preprint/technical report,arXiv / preprint,,openalex:title,1.0,TALM: Tool Augmented Language Models,,preprint,2022,10.48550/arxiv.2205.12255,https://openalex.org/W4281557623,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
126,Large Language Model based Multi-Agents - A Survey of Progress and Challenges,Preprint/technical report,arXiv / survey; uploaded duplicate,,openalex:title,1.0,Large Language Model based Multi-Agents: A Survey of Progress and Challenges,,preprint,2024,10.48550/arxiv.2402.01680,https://openalex.org/W4391591599,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
174,"Toward Efficient Agents: Memory, Tool learning, and Planning",Preprint/technical report,arXiv / survey,,unresolved,,,,,,,,,0,0,0,,,NO_MATCH,"no title-consistent match in DataCite, OpenAlex, Crossref, or DBLP; verify manually"
222,FlowBench: Revisiting and Benchmarking Workflow-Guided Planning for LLM-based Agents,Archival published,Findings of the Association for Computational Linguistics: EMNLP 2024,https://doi.org/10.18653/v1/2024.findings-emnlp.638,crossref:doi,1.0,FlowBench: Revisiting and Benchmarking Workflow-Guided Planning for LLM-based Agents,Findings of the Association for Computational Linguistics: EMNLP 2024,proceedings-article,2024,10.18653/v1/2024.findings-emnlp.638,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 10883-10900 | crossref:doi: crossref type=proceedings-article venue='Findings of the Association for Computational Linguistics: EMNLP 2024',OK_ARCHIVAL,
270,AtomMem - Learnable Dynamic Agentic Memory with Atomic Memory Operation,Preprint/technical report,arXiv preprint arXiv:2601.08323,,openalex:title,1.0,AtomMem : Learnable Dynamic Agentic Memory with Atomic Memory Operation,,preprint,2026,10.48550/arxiv.2601.08323,https://openalex.org/W7124152780,openalex:title | openalex:title,2,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
320,LLM-Powered GUI Agents in Phone Automation: Surveying Progress and Prospects,Archival published,Transactions on Machine Learning Research,https://openreview.net/forum?id=phoneguisurvey2025,crossref:title,1.0,LLM-Powered GUI Agents in Phone Automation: Surveying Progress and Prospects,,posted-content,2025,10.20944/preprints202501.0413.v1,,openalex:title | openalex:title | crossref:title,3,0,0,,crossref:title: crossref type=posted-content (preprint),DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
368,TIMEWARP: Evaluating Web Agents by Revisiting the Past,Unconfirmed,CoRR,arXiv:2603.04949,datacite:arxiv,1.0,TimeWarp: Evaluating Web Agents by Revisiting the Past,arXiv,Preprint,2026,10.48550/arxiv.2603.04949,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title,4,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2603.04949,OK_PREPRINT,
416,GEM: A Gym for Agentic LLMs,Archival published,ICLR 2026 (conference paper),https://openreview.net/forum?id=0Ylu01jcnu; 2510.01051,datacite:arxiv,1.0,GEM: A Gym for Agentic LLMs,arXiv,Preprint,2025,10.48550/arxiv.2510.01051,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2510.01051,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
466,InfiGUIAgent A Multimodal Generalist GUI Agent with Native Reasoning and Reflection,Archival published,Proceedings of EACL,arXiv:2501.04575,crossref:title,1.0,InfiGUIAgent: A Multimodal Generalist GUI Agent with Native Reasoning and Reflection,Proceedings of the 19th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers),proceedings-article,2026,10.18653/v1/2026.eacl-long.45,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title | openalex:title | crossref:title,6,2,2,,openalex:title: DOI prefix 10.18653 (ACL Anthology) | openalex:title: pages 1035-1051 | crossref:title: crossref type=proceedings-article venue='Proceedings of the 19th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)',OK_ARCHIVAL,
