record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
18,Scaling Laws for Neural Language Models,Preprint/technical report,arXiv preprint arXiv:2001.08361,arXiv:2001.08361,datacite:arxiv,1.0,Scaling Laws for Neural Language Models,arXiv,Preprint,2020,10.48550/arxiv.2001.08361,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2001.08361,OK_PREPRINT,
66,Command A: An Enterprise-Ready Large Language Model,Preprint/technical report,arXiv preprint,,openalex:title,1.0,Command A: An Enterprise-Ready Large Language Model,,preprint,2025,10.48550/arxiv.2504.00698,https://openalex.org/W4417228580,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
115,"Large Language Model based Multi-Agents: A Survey of Progress and Challenges Taicheng Guo1 , Xiuying Chen2 , Yaqi Wang3∗, Ruidi Chang , Shichao Pei4 ,",Archival published,"IJCAI 2024 (Survey Track), pp. 8048–8057",https://doi.org/10.24963/ijcai.2024/890; 2402.01680,unresolved,,,,,,,,,0,0,0,openalex:doi: title mismatch 0.321 -> DiffECG: Diffusion Model-Powered Label-Efficient and Personalized Arrhythmia Diagnosis | crossref:doi: title mismatch 0.321 -> DiffECG: Diffusion Model-Powered Label-Efficient and Personalized Arrhythmia Diagnosis,,NO_MATCH,"no title-consistent match in DataCite, OpenAlex, Crossref, or DBLP; verify manually"
163,Universal Deep Research: Bring Your Own Model and Strategy,Preprint/technical report,arXiv / NVIDIA technical report,,openalex:title,1.0,Universal Deep Research: Bring Your Own Model and Strategy,,preprint,2025,10.48550/arxiv.2509.00244,https://openalex.org/W4416682586,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
211,Memory Sharing for Large Language Model based Agents,Preprint/technical report,,2404.09982,datacite:arxiv,0.954,INMS: Memory Sharing for Large Language Model based Agents,arXiv,Preprint,2024,10.48550/arxiv.2404.09982,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2404.09982,OK_PREPRINT,
259,Orchestrator: Active Inference for Multi-Agent Systems in Long-Horizon Tasks,Workshop/non-archival,"Likely a ""Multi-Turn Interactions in LLMs"" workshop (formatting); unconfirmed archival status",2509.05651,datacite:arxiv,1.0,Orchestrator: Active Inference for Multi-Agent Systems in Long-Horizon Tasks,arXiv,Preprint,2025,10.48550/arxiv.2509.05651,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2509.05651,OK_PREPRINT,
309,Grounded Language Agent for Product Search via Intelligent Web Interactions,Unconfirmed,ACL Workshop CustomNLP4U 2024,,crossref:title,1.0,Grounded Language Agent for Product Search via Intelligent Web Interactions,"Proceedings of the 1st Workshop on Customizable NLP: Progress and Challenges in Customizing NLP for a Domain, Application, Group, or Individual (CustomNLP4U)",proceedings-article,2024,10.18653/v1/2024.customnlp4u-1.7,,openalex:title | openalex:title | crossref:title,3,2,2,,"openalex:title: DOI prefix 10.18653 (ACL Anthology) | openalex:title: pages 63-75 | crossref:title: crossref type=proceedings-article venue='Proceedings of the 1st Workshop on Customizable NLP: Progress and Challenges in Customizing NLP for a Domain, Application, Group, or Individual (CustomNLP4U)'",UPGRADE,"register 'Unconfirmed'; strong archival evidence 'Proceedings of the 1st Workshop on Customizable NLP: Progress and Challenges in Customizing NLP for a Domain, Application, Group, or Individual (CustomNLP4U)'"
357,BrowseComp A Simple Yet Challenging Benchmark for Browsing Agents,Preprint/technical report,arXiv preprint arXiv:2504.12516,,openalex:title,1.0,BrowseComp: A Simple Yet Challenging Benchmark for Browsing Agents,,preprint,2025,10.48550/arxiv.2504.12516,https://openalex.org/W4417089504,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
405,Search-Time Data Contamination,Preprint/technical report,,2508.13180,datacite:arxiv,1.0,Search-Time Data Contamination,arXiv,Preprint,2025,10.48550/arxiv.2508.13180,,datacite:arxiv | openalex:title,2,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2508.13180,OK_PREPRINT,
455,MolmoWeb: Open Visual Web Agent and Open Data for the Open Web,Preprint/technical report,arXiv preprint arXiv:2604.08516,,crossref:title,1.0,MolmoWeb: Open Visual Web Agent and Open Data for the Open Web,Lecture Notes in Computer Science,book-chapter,2026,10.1007/978-3-032-37393-9_17,,openalex:title | openalex:title | crossref:title,3,2,2,,openalex:title: location[book series]='Lecture notes in computer science' | openalex:title: DOI prefix 10.1007 (Springer) | openalex:title: pages 275-292 | crossref:title: crossref type=book-chapter venue='Lecture Notes in Computer Science',UPGRADE,register 'Preprint/technical report'; strong archival evidence 'Lecture Notes in Computer Science'
