record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
40,How Much Knowledge Can You Pack Into the Parameters of a Language Model?,Archival published,EMNLP 2020,https://doi.org/10.18653/v1/2020.emnlp-main.437,crossref:doi,1.0,How Much Knowledge Can You Pack Into the Parameters of a Language Model?,Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP),proceedings-article,2020,10.18653/v1/2020.emnlp-main.437,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 5418-5426 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)',OK_ARCHIVAL,
89,Chameleon: Plug-and-Play Compositional Reasoning with Large Language Models,Archival published,NeurIPS 2023,https://proceedings.neurips.cc/paper_files/paper/2023/hash/871ed095b734818cfba48db6aeb25a62-Abstract-Conference.html,crossref:title,1.0,Chameleon: Plug-and-Play Compositional Reasoning with Large Language Models,Advances in Neural Information Processing Systems 36,proceedings-article,2023,10.52202/075280-1882,,openalex:title | openalex:title | crossref:title,3,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 43447-43478 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 36',OK_ARCHIVAL,
137,Recursive Introspection Teaching Language Model Agents How to Self-Improve,Preprint/technical report,arXiv / preprint,,crossref:title,1.0,Recursive Introspection: Teaching Language Model Agents How to Self-Improve,Advances in Neural Information Processing Systems 37,proceedings-article,2024,10.52202/079017-1754,,openalex:title | openalex:title | crossref:title,3,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 55249-55285 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 37',UPGRADE,register 'Preprint/technical report'; strong archival evidence 'Advances in Neural Information Processing Systems 37'
185,TPTU Large Language Model-based AI Agents for Task Planning and Tool Usage,Preprint/technical report,,2308.03427,datacite:arxiv,1.0,TPTU: Large Language Model-based AI Agents for Task Planning and Tool Usage,arXiv,Preprint,2023,10.48550/arxiv.2308.03427,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2308.03427,OK_PREPRINT,
233,ACC-Collab: An Actor-Critic Approach to Multi-Agent LLM Collaboration,Archival published,International Conference on Learning Representations (ICLR 2025),https://openreview.net/forum?id=nfKfAzkiez,openalex:title,1.0,ACC-Collab: An Actor-Critic Approach to Multi-Agent LLM Collaboration,,preprint,2024,10.48550/arxiv.2411.00053,https://openalex.org/W4404350132,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
281,WebShop: Towards Scalable Real-World Web Interaction with Grounded Language Agents,Archival published,Advances in NeurIPS,https://doi.org/10.52202/068431-1508,crossref:doi,1.0,WebShop: Towards Scalable Real-World Web Interaction with Grounded Language Agents,Advances in Neural Information Processing Systems 35,proceedings-article,2022,10.52202/068431-1508,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:doi: pages 20744-20757 | crossref:doi: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 35',OK_ARCHIVAL,
331,UltraCUA: A Foundation Model for Computer Use Agents with Hybrid Action,Preprint/technical report,arXiv preprint arXiv:2504.10468,arXiv:2504.10468,openalex:title,1.0,UltraCUA: A Foundation Model for Computer Use Agents with Hybrid Action,,preprint,2025,10.48550/arxiv.2510.17790,https://openalex.org/W4415966858,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
379,Spider2-V How Far Are Multimodal Agents From Automating Data Science and Engineering Workflows,Archival published,Advances in NeurIPS,arXiv:2407.10956,crossref:title,1.0,Spider2-V: How Far Are Multimodal Agents From Automating Data Science and Engineering Workflows?,Advances in Neural Information Processing Systems 37,proceedings-article,2024,10.52202/079017-3421,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title | crossref:title,5,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 107703-107744 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 37',OK_ARCHIVAL,
427,"MAgIC: Investigation of Large Language Model Powered Multi-Agent in Cognition, Adaptability, Rationality and Collaboration",Archival published,"Proceedings of the 2024 Conference on Empirical Methods in Natural Language Processing (EMNLP 2024), pages 7315-7332",https://doi.org/10.18653/v1/2024.emnlp-main.416,crossref:doi,1.0,"MAgIC: Investigation of Large Language Model Powered Multi-Agent in Cognition, Adaptability, Rationality and Collaboration",Proceedings of the 2024 Conference on Empirical Methods in Natural Language Processing,proceedings-article,2024,10.18653/v1/2024.emnlp-main.416,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 7315-7332 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 2024 Conference on Empirical Methods in Natural Language Processing',OK_ARCHIVAL,
477,See and Remember: A Multimodal Agent for Web Traversal,Preprint/technical report,arXiv preprint arXiv:2603.02626,arXiv:2603.02626,datacite:arxiv,1.0,See and Remember: A Multimodal Agent for Web Traversal,arXiv,Preprint,2026,10.48550/arxiv.2603.02626,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title,4,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2603.02626,OK_PREPRINT,
