record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
8,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,Archival published,Advances in Neural Information Processing Systems,,openalex:title,1.0,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,Neural Information Processing Systems,conference-paper,2020,,https://openalex.org/W3098425262,openalex:title,1,1,1,,openalex:title: location[conference]='Neural Information Processing Systems' | openalex:title: pages 9459-9474,OK_ARCHIVAL,
56,RAT: Retrieval Augmented Thoughts Elicit Context-Aware Reasoning in Long-Horizon Generation,Preprint/technical report,arXiv preprint arXiv:2403.05313,,openalex:title,1.0,RAT: Retrieval Augmented Thoughts Elicit Context-Aware Reasoning in Long-Horizon Generation,,preprint,2024,10.48550/arxiv.2403.05313,https://openalex.org/W4392678293,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
105,An In-depth Survey of Large Language Model-based Artificial Intelligence Agents,Preprint/technical report,arXiv / survey,,openalex:title,1.0,An In-depth Survey of Large Language Model-based Artificial Intelligence Agents,,preprint,2023,10.48550/arxiv.2309.14365,https://openalex.org/W4387143587,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
153,Agentic Reasoning and Tool Integration for LLMs via Reinforcement Learning,Preprint/technical report,arXiv / preprint,,openalex:title,1.0,Agentic Reasoning and Tool Integration for LLMs via Reinforcement Learning,,preprint,2025,10.48550/arxiv.2505.01441,https://openalex.org/W4415025988,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
201,"Position: Towards Unified Alignment Between Agents, Humans, and Environment",Archival published,"Proceedings of the 41st International Conference on Machine Learning (ICML 2024), PMLR 235, pages 56251-56275",https://proceedings.mlr.press/v235/yang24p.html,unresolved,,,,,,,,,0,0,0,,,NO_MATCH,"no title-consistent match in DataCite, OpenAlex, Crossref, or DBLP; verify manually"
249,"Meta-Agent-Workflow: Streamlining Tool Usage in LLMs through Workflow Construction, Retrieval, and Refinement",Archival published,Companion Proceedings of the ACM Web Conference 2025 (WWW Companion 2025),https://doi.org/10.1145/3701716.3715247,crossref:doi,0.964,"<scp>Meta-Agent-Workflow:</scp>
                    Streamlining Tool Usage in LLMs through Workflow Construction, Retrieval, and Refinement",Companion Proceedings of the ACM on Web Conference 2025,proceedings-article,2025,10.1145/3701716.3715247,,openalex:doi | crossref:doi | openalex:title | crossref:title,4,4,4,,openalex:doi: DOI prefix 10.1145 (ACM) | openalex:doi: pages 458-467 | crossref:doi: crossref type=proceedings-article venue='Companion Proceedings of the ACM on Web Conference 2025' | openalex:title: DOI prefix 10.1145 (ACM) | openalex:title: pages 458-467 | crossref:title: crossref type=proceedings-article venue='Companion Proceedings of the ACM on Web Conference 2025',VENUE_MISMATCH,register 'Companion Proceedings of the ACM Web Conference 2025 (WWW Companion 2025)' vs external archival venues ['Companion Proceedings of the ACM on Web Conference 2025']
299,Mapping Natural Language Instructions to Mobile UI Action Sequences,Archival published,Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,https://doi.org/10.18653/v1/2020.acl-main.729,crossref:doi,1.0,Mapping Natural Language Instructions to Mobile UI Action Sequences,Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,proceedings-article,2020,10.18653/v1/2020.acl-main.729,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.18653 (ACL Anthology) | openalex:doi: pages 8198-8210 | crossref:doi: crossref type=proceedings-article venue='Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics',OK_ARCHIVAL,
347,WebCanvas Benchmarking Web Agents in Online Environments,Workshop/conditional,Agentic Markets Workshop at ICML 2024,,openalex:title,1.0,WebCanvas: Benchmarking Web Agents in Online Environments,,preprint,2024,10.48550/arxiv.2406.12373,https://openalex.org/W4399837154,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
395,X-WebAgentBench A Multilingual Interactive Web Benchmark for Evaluating Global Agentic System,Archival published,Findings of ACL,arXiv:2505.15372,crossref:title,1.0,X-WebAgentBench: A Multilingual Interactive Web Benchmark for Evaluating Global Agentic System,Findings of the Association for Computational Linguistics: ACL 2025,proceedings-article,2025,10.18653/v1/2025.findings-acl.988,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title | crossref:title,5,2,2,,openalex:title: DOI prefix 10.18653 (ACL Anthology) | openalex:title: pages 19320-19335 | crossref:title: crossref type=proceedings-article venue='Findings of the Association for Computational Linguistics: ACL 2025',OK_ARCHIVAL,
445,ShowUI One Vision-Language-Action Model for GUI Visual Agent,Archival published,Proceedings of CVPR,arXiv:2411.17465,crossref:title,1.0,ShowUI: One Vision-Language-Action Model for GUI Visual Agent,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),proceedings-article,2025,10.1109/cvpr52734.2025.01816,,datacite:arxiv | openalex:arxiv | openalex:title | openalex:title | crossref:title,5,2,2,,openalex:title: DOI prefix 10.1109 (IEEE) | openalex:title: pages 19498-19508 | crossref:title: crossref type=proceedings-article venue='2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)',OK_ARCHIVAL,
