record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
39,How Can We Know What Language Models Know?,Archival published,"Transactions of the Association for Computational Linguistics, Volume 8",https://doi.org/10.1162/tacl_a_00324,crossref:doi,1.0,How Can We Know What Language Models Know?,Transactions of the Association for Computational Linguistics,journal-article,2020,10.1162/tacl_a_00324,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: location[journal]='Transactions of the Association for Computational Linguistics' | openalex:doi: DOI prefix 10.1162 (MIT Press) | openalex:doi: pages 423-438 | crossref:doi: crossref type=journal-article venue='Transactions of the Association for Computational Linguistics',OK_ARCHIVAL,
87,LLM+P: Empowering Large Language Models with Optimal Planning Proficiency,Preprint/technical report,arXiv / planning preprint,,openalex:title,1.0,LLM+P: Empowering Large Language Models with Optimal Planning Proficiency,,preprint,2023,10.48550/arxiv.2304.11477,https://openalex.org/W4366999541,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
136,OpenHands An Open Platform for AI Software Developers as Generalist Agents,Preprint/technical report,arXiv / software platform paper,,openalex:title,1.0,OpenHands: An Open Platform for AI Software Developers as Generalist Agents,,preprint,2024,10.48550/arxiv.2407.16741,https://openalex.org/W4403885061,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
184,BOLAA Benchmarking and Orchestrating LLM-augmented Autonomous Agents,Preprint/technical report,arXiv,2308.05960,datacite:arxiv,1.0,BOLAA: Benchmarking and Orchestrating LLM-augmented Autonomous Agents,arXiv,Preprint,2023,10.48550/arxiv.2308.05960,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2308.05960,OK_PREPRINT,
232,Steering Large Language Models between Code Execution and Textual Reasoning,Archival published,ICLR 2025,"proceedings.iclr.cc (2025, OpenReview 5X5Z7Ffrjb); 2410.03524",datacite:arxiv,1.0,Steering Large Language Models between Code Execution and Textual Reasoning,arXiv,Text,2024,10.48550/arxiv.2410.03524,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2410.03524,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
280,WebGPT: Browser-Assisted Question-Answering with Human Feedback,Preprint/technical report,arXiv preprint arXiv:2112.09332,,openalex:title,1.0,WebGPT: Browser-assisted question-answering with human feedback,,preprint,2021,10.48550/arxiv.2112.09332,https://openalex.org/W4226227340,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
330,BrowserAgent: Building Web Agents with Human-Inspired Web Browsing Actions,Archival published,Transactions on Machine Learning Research,arXiv:2412.10074,openalex:title,1.0,BrowserAgent: Building Web Agents with Human-Inspired Web Browsing Actions,,preprint,2025,10.48550/arxiv.2510.10666,https://openalex.org/W4415272412,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
378,OfficeBench Benchmarking Language Agents across Multiple Applications for Office Automation,Preprint/technical report,arXiv preprint arXiv:2407.19056,arXiv:2407.19056,datacite:arxiv,1.0,OfficeBench: Benchmarking Language Agents across Multiple Applications for Office Automation,arXiv,Preprint,2024,10.48550/arxiv.2407.19056,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2407.19056,OK_PREPRINT,
426,ClawBench: Evaluating Capability and Safety of LLM Productivity Agents in Simulated Workspaces,Preprint/technical report,arXiv preprint arXiv:2604.05172,arXiv:2604.05172,datacite:arxiv,0.995,ClawsBench: Evaluating Capability and Safety of LLM Productivity Agents in Simulated Workspaces,arXiv,Preprint,2026,10.48550/arxiv.2604.05172,,datacite:arxiv | openalex:arxiv,2,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2604.05172,OK_PREPRINT,
476,CI4A: Semantic Component Interfaces for Agents Empowering Web Automation,Preprint/technical report,arXiv preprint arXiv:2601.14790,,openalex:title,1.0,CI4A: Semantic Component Interfaces for Agents Empowering Web Automation,,preprint,2026,10.48550/arxiv.2601.14790,https://openalex.org/W7125389640,openalex:title | openalex:title,2,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
