record_id,title,register_status,register_venue,register_identifier,resolved_via,title_match,found_title,found_venue,found_type,found_year,found_doi,openalex_id,candidate_sources,candidate_count,archival_candidate_count,strong_archival_candidate_count,rejected_title_mismatches,archival_evidence,VERDICT,notes
33,The Llama 3 Herd of Models,Preprint/technical report,arXiv preprint arXiv:2407.21783,arXiv:2407.21783,datacite:arxiv,1.0,The Llama 3 Herd of Models,arXiv,Preprint,2024,10.48550/arxiv.2407.21783,,datacite:arxiv | openalex:title,2,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2407.21783,OK_PREPRINT,
81,Language Models can Solve Computer Tasks,Preprint/technical report,arXiv / preprint,,crossref:title,1.0,Language Models can Solve Computer Tasks,Advances in Neural Information Processing Systems 36,proceedings-article,2023,10.52202/075280-1723,,openalex:title | openalex:title | crossref:title,3,2,2,,openalex:title: DOI prefix 10.52202 (NeurIPS/PMLR) | openalex:title: pages 39648-39677 | crossref:title: crossref type=proceedings-article venue='Advances in Neural Information Processing Systems 36',UPGRADE,register 'Preprint/technical report'; strong archival evidence 'Advances in Neural Information Processing Systems 36'
130,Agent Design Pattern Catalogue A Collection of Architectural Patterns for Foundation Model based Agents,Preprint/technical report,arXiv / preprint,,crossref:title,1.0,Agent design pattern catalogue: A collection of architectural patterns for foundation model based agents,Journal of Systems and Software,journal-article,2025,10.1016/j.jss.2024.112278,,openalex:title | openalex:title | openalex:title | crossref:title | crossref:title,5,2,2,,openalex:title: location[journal]='Journal of Systems and Software' | openalex:title: DOI prefix 10.1016 (Elsevier) | openalex:title: pages 112278-112278 | crossref:title: crossref type=journal-article venue='Journal of Systems and Software',UPGRADE,register 'Preprint/technical report'; strong archival evidence 'Journal of Systems and Software'
178,Visual ChatGPT Talking Drawing and Editing with Visual Foundation Models,Preprint/technical report,,2303.04671,datacite:arxiv,1.0,"Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",arXiv,Preprint,2023,10.48550/arxiv.2303.04671,,datacite:arxiv | openalex:arxiv | openalex:title,3,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2303.04671,OK_PREPRINT,
226,Agentic Information Retrieval,Preprint/technical report,,2410.09713,datacite:arxiv,1.0,Agentic Information Retrieval,arXiv,Preprint,2024,10.48550/arxiv.2410.09713,,datacite:arxiv | openalex:arxiv,2,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2410.09713,OK_PREPRINT,
274,"Data Agents: Levels, State of the Art, and Open Problems",Archival published,"Companion of the 2026 International Conference on Management of Data, SIGMOD Companion 2026",https://doi.org/10.1145/3788853.3801878,crossref:doi,1.0,"Data Agents: Levels, State of the Art, and Open Problems",Companion of the International Conference on Management of Data,proceedings-article,2026,10.1145/3788853.3801878,,openalex:doi | crossref:doi,2,2,2,,openalex:doi: DOI prefix 10.1145 (ACM) | openalex:doi: pages 571-579 | crossref:doi: crossref type=proceedings-article venue='Companion of the International Conference on Management of Data',OK_ARCHIVAL,
324,Build the web for agents not agents for the web,Preprint/technical report,arXiv preprint arXiv:2503.12507,arXiv:2503.12507,openalex:title,1.0,"Build the web for agents, not agents for the web",,preprint,2025,10.48550/arxiv.2506.10953,https://openalex.org/W4417357159,openalex:title,1,0,0,,openalex:title: OpenAlex type=preprint,OK_PREPRINT,
372,ASSISTGUI: Task-Oriented Desktop Graphical User Interface Automation,Archival published,"IEEE Xplore proceedings (title variant ""AssistGUI: Task-Oriented PC GUI Automation"")",IEEE Xplore doc 10656030; 2312.13108,crossref:title,0.946,AssistGUI: Task-Oriented PC Graphical User Interface Automation,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),proceedings-article,2024,10.1109/cvpr52733.2024.01262,,datacite:arxiv | openalex:arxiv | openalex:title | crossref:title,4,1,0,,crossref:title: crossref type=proceedings-article venue='2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)',DOWNGRADE,register claims archival; no strong title-consistent archival evidence found
420,OSWORLD-MCP: BENCHMARKING MCP TOOL INVOCATION IN COMPUTER-USE AGENTS,Preprint/technical report,,2510.24563,datacite:arxiv,1.0,OSWorld-MCP: Benchmarking MCP Tool Invocation In Computer-Use Agents,arXiv,Preprint,2025,10.48550/arxiv.2510.24563,,datacite:arxiv,1,0,0,,datacite:arxiv: DataCite arXiv DOI 10.48550/arXiv.2510.24563,OK_PREPRINT,
470,"Multimodal LLM Agents: Exploring LLM interactions in Software, Web and Operating Systems",Workshop/non-archival,CS598 course/LLM-Agent workshop (OpenReview YGLOpASCY5); no arXiv ID,,unresolved,,,,,,,,,0,0,0,,,NO_MATCH,"no title-consistent match in DataCite, OpenAlex, Crossref, or DBLP; verify manually"
